URL,DSLD ID,Product Name,Company Name,Address,City,State,ZIP,Country,Manufacturer,Distributor,Packager,Reseller,Other
https://dsld.od.nih.gov/label/70014,70014,Xcellent E,XYMOGEN Exclusive Professional Formulas,6900 Kingspointe Pkwy.,Orlando,FL,32819,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70015,70015,Women's Complete With Maximum Essential Omega-3 1000 mg,ProCaps Labs,,Henderson,NV,89011,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70016,70016,Ubertest,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70017,70017,Energy & Metabolism Chocolate,GNC,,,,,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70018,70018,Energy & Metabolism Vanilla,GNC,,,,,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70019,70019,ChocoNuvo 66% Cacao Mild Dark Chocolate,ProCaps Labs,,Henderson,NV,89011,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70020,70020,UberAbs,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70021,70021,Sport Chocolate,General Nutrition Corporation,,Pittsburgh,PA,15222,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70022,70022,XenoProtX,XYMOGEN Exclusive Professional Formulas,6900 Kingspointe Pkwy.,Orlando,FL,32819,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70023,70023,Hair Support,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70024,70024,100% Pure Garcinia Cambogia Extract 1500 mg,BioGanix,10685-B Hazelhurst Dr # 15634,Houston,TX,77043,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70025,70025,Ultra Colloidal Silver 30 PPM,Healthy Body Inc.,#3-17th Ave south,,Nampa,83651,ID,no,yes,no,no,no
https://dsld.od.nih.gov/label/70026,70026,UberDay,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70027,70027,Turmeric Curcumin With BioPerine 1000 mg,BioGanix,10685-B Hazelhurst Dr # 15634,Houston,TX,77043,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70028,70028,Garcinia Cambogia Plus 1000 mg,Healthy Body Inc.,#3-17th Ave south,,Nampa,83651,ID,no,yes,no,no,no
https://dsld.od.nih.gov/label/70029,70029,Ultra Lean,Healthy Body Inc.,#3-17th Ave south,,Nampa,83651,ID,no,yes,no,no,no
https://dsld.od.nih.gov/label/70030,70030,Vitamin D3 Liquid 5000 IU,BioGanix,10685-B Hazelhurst Dr # 15634,Houston,TX,77043,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70031,70031,Vitamin K-2 100 mcg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70032,70032,Ferronyl Iron,Douglas Laboratories,600 Boyce Road,Pittsburgh,PA,15205,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70033,70033,Yacon Root Extract 1000 mg,BioGanix,10685-B Hazelhurst Dr # 15634,Houston,TX,77043,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70034,70034,Sport Vanilla,General Nutrition Corporation,,Pittsburgh,PA,15222,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70035,70035,X8 Lemonade,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70036,70036,Tri-Chromium 500 mcg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70037,70037,Triple Strength Glucosamine Chondroitin,Rexall Sundown Inc.,,Boca Raton,FL,33487,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70038,70038,ReNew With Ceramide-PCD,Healthy Body Inc.,#3-17th Ave south,,Nampa,83651,ID,no,yes,no,no,no
https://dsld.od.nih.gov/label/70039,70039,Vitamin B Complex,BioGanix,10685-B Hazelhurst Dr # 15634,Houston,TX,77043,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70040,70040,Multi + Daily Immune Support,Rexall Sundown Inc.,,Boca Raton,FL,33487,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70041,70041,Tri-Chromium 500 mcg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70042,70042,Ubertest,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70043,70043,Potassium Citrate,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70044,70044,ReNew With Ceramide-PCD,Healthy Body Inc.,#3-17th Ave south,,Nampa,83651,ID,no,yes,no,no,no
https://dsld.od.nih.gov/label/70045,70045,ClearFX Acne Formula,Healthy Body Inc.,#3-17th Ave south,,Nampa,83651,ID,no,yes,no,no,no
https://dsld.od.nih.gov/label/70046,70046,X500 German Chocolate Flavor,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70047,70047,Extra Strength Thyroid Support With Iodine,BioGanix,10685-B Hazelhurst Dr # 15634,Houston,TX,77043,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70048,70048,Garcinia Cambogia 500 mg Plus,Healthy Body Inc.,#3-17th Ave south,,Nampa,83651,ID,no,yes,no,no,no
https://dsld.od.nih.gov/label/70049,70049,Flax Seed Oil 1300 mg,General Nutrition Corporation,,Pittsburgh,PA,15222,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70050,70050,Cal/Mag 2001 Calcium Two To One,Douglas Laboratories,600 Boyce Road,Pittsburgh,PA,15205,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70051,70051,Potassium Iodide,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70052,70052,Pure Phytoceramides Premium,BioGanix,10685-B Hazelhurst Dr. # 15634,Houston,TX,77043,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70053,70053,Cod Liver Oil 650 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70054,70054,Ubersleep,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70055,70055,Cleanse & Detox Maximum Strength,Healthy Body Inc.,#3-17th Ave south,,Nampa,83651,ID,no,yes,no,no,no
https://dsld.od.nih.gov/label/70056,70056,Pycnogenol,Douglas Laboratories,600 Boyce Road,Pittsburgh,PA,15205,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70057,70057,Flax Seed Oil 1000 mg,General Nutrition Corporation,,Pittsburgh,PA,15222,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70058,70058,Uber Legs,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70059,70059,Organic Pea Protein Natural Unflavored,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70060,70060,100% Pure Garcinia Cambogia Extract 1600 mg,BioGanix,10685-B Hazelhurst Dr # 15634,Houston,TX,77043,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70061,70061,Whey Protein Isolate Toffee Caramel Fudge,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70062,70062,Uber NO2,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70063,70063,Biozyme Digestive Enzymes,BioGanix,10685-B Hazelhurst Dr # 15634,Houston,TX,77043,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70064,70064,Uber Methyl B-12,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70065,70065,Pea Protein Natural Unflavored,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70066,70066,SuperFoods Supreme Berry flavor,General Nutrition Corporation,,Pittsburgh,PA,15222,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70067,70067,Pea Protein Natural Unflavored,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70068,70068,TestoJack 100,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70069,70069,Brain Boost Mind Support,BioGanix,10685-B Hazelhurst Dr. # 15634,Houston,TX,77043,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70070,70070,Uber Garlic,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70071,70071,L-Lysine,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70072,70072,Uber CoQ10,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70073,70073,Selenium,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70074,70074,Alfalfa,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70075,70075,Uber Omega-3,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70076,70076,MK-7,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70077,70077,Astragalus,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70078,70078,High Absorption CoQ10 Gold 200 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70079,70079,Uber Cleanse Mixed Berry,Ubervita LLC,,Manson,WA,98831,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70080,70080,Vanilla Hazelnut MCT Oil,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70081,70081,Organic Fenugreek Gold 750 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70082,70082,Tribulus Extreme,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70083,70083,Collagen Extreme,Paradise Herbs & Essentials Inc.,19051 Goldenwest St. #106-304,Huntington Beach,CA,92648,USA,yes,yes,no,no,no
https://dsld.od.nih.gov/label/70084,70084,APS-II With White Willow Bark,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70085,70085,Probiotic Defense,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70086,70086,Artemisia Combination,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70087,70087,Vitality Support Formula,Douglas Laboratories,600 Boyce Road,Pittsburgh,PA,15205,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70088,70088,Berry Dophilus,NOW FOODS,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70089,70089,Horny Goat Weed Libido Support Complex,BioGanix,10685-B Hazelhurst Dr. # 15634,Houston,TX,77043,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70090,70090,Red Yeast Rice + CoQ10 Gold,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70091,70091,Collagen Extreme,Paradise Herbs & Essentials Inc.,19051 Goldenwest St. #106-304,Huntington Beach,CA,92648,USA,yes,yes,no,no,no
https://dsld.od.nih.gov/label/70092,70092,Source Of Life Women Liquid Natural Berry Flavor,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70093,70093,Decaffeinated Green Tea Gold 500 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70094,70094,Flex-Free Joint Support Complex,BioGanix(TM),10685-B Hazelhurst Dr. # 15634,Houston,TX,77043,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70095,70095,Anti-Gas,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70096,70096,Calcium D-Glucarate 500 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70097,70097,Daily Vits,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70098,70098,Decaffeinated Green Tea Gold 500 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70099,70099,Daily Vits,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70100,70100,Organic Gymnema Gold 500 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70101,70101,AnxiousLess,Nature's Sunshine Products Inc.,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70102,70102,Kid Vits Berry Blast,NOW FOODS,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70103,70103,Anti-Gas Formula,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70104,70104,Test Booster Alpha Male X10,BioGanix,10685-B Hazelhurst Dr # 15634,Houston,TX,77043,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70105,70105,Men's Once Daily Multi,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70106,70106,Kava Kava Extract 250 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70107,70107,Double Strength Omega-3 Gold 1250 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70108,70108,Adrenal Support,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70109,70109,St. John's Wort 300 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70110,70110,St. John's Wort 300 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70111,70111,Joint-Support Formula,Douglas Laboratories,600 Boyce Road,Pittsburgh,PA,15205,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70112,70112,Amino Complete,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70113,70113,L. Acidophilus,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70114,70114,Branched Chain Amino Acids,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70115,70115,Branched Chain Amino Acids,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70116,70116,L-Carnitine Liquid 1000 mg Tropical Punch Flavor,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70117,70117,Aloe Vera Juice,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70118,70118,L-Citrulline 750 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70119,70119,NAC 600 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70120,70120,Krill Oil Gold 500 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70121,70121,Krill Oil Gold 500 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70122,70122,Bone Density Without Iron And Iodine,General Nutrition Corporation,,Pittsburgh,PA,15222,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70123,70123,Krill Oil Gold 750 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70124,70124,Aloe Vera,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70125,70125,Whole Leaf Aloe Vera,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70126,70126,Targeted Release Probiotics Gold 5 Billion CFUs,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70127,70127,Vitamin K2,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70128,70128,Chinese Anti-Gas,Nature's Sunshine Products Inc,,Spanish Fork,Utah,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70129,70129,SAM-e Gold 200 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70130,70130,Vitamin C,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70131,70131,Heart,General Nutrition Corporation,,Pittsburgh,PA,15222,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70132,70132,Saw Palmetto Gold 320 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70133,70133,Gold Capsules,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70134,70134,Kaneka Ubiquinol Gold 100 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70135,70135,Energy Chocolate,General Nutrition Corporation,,Pittsburgh,PA,15222,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70136,70136,Joint Health Support,General Nutrition Corporation,,Pittsburgh,PA,15222,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70137,70137,GABA 500 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70138,70138,L-Glutamine 500 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70139,70139,Kaneka Ubiquinol Gold 100 mg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70140,70140,Immu-Support Formula,Douglas Laboratories,600 Boyce Road,Pittsburgh,PA,15205,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70141,70141,L-Glutamine 1000 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70142,70142,Biotin Gold 2500 mcg,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70143,70143,Whole-Food Vitamin D3 Gold 2500 IU,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70144,70144,L-Citrulline 750 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70145,70145,Double Strength 5-HTP 200 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70146,70146,L-Methionine 500 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70147,70147,True Calm,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70148,70148,True Focus,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70149,70149,Active without Iron,General Nutrition Corporation,,Pittsburgh,PA,15222,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70150,70150,NAC 1000 mg,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70151,70151,Branched Chain Amino Acid Powder,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70152,70152,Enhanced Sleep Formula,General Nutrition Corporation,,Pittsburgh,PA,15222,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70153,70153,L-Glutamine Powder,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70154,70154,L-Glutamine Powder,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70155,70155,Chewable Vitamin D3 1000 IU,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70156,70156,Vitamin D-3 400 IU,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70157,70157,Cod Liver Oil 1000 mg,Simply Supplements,,Le Bourg,Forestundefined Guernsey,GY8 0AN,United Kingdom,yes,no,yes,no,no
https://dsld.od.nih.gov/label/70158,70158,A-Z Multivitamins & Minerals,Simply Supplements,,Le Bourg,Forestundefined Guernsey,GY8 0AN,United Kingdom,yes,no,yes,no,no
https://dsld.od.nih.gov/label/70159,70159,Source Of Life Red Mini Tabs,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70160,70160,MSM 1000 mg,Simply Supplements,,Le Bourg,Forestundefined Guernsey,GY8 0AN,United Kingdom,yes,no,yes,no,no
https://dsld.od.nih.gov/label/70161,70161,Source Of Life Energy Shot Natural Tropical Fruit Flavor,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70162,70162,Vitamin B5 500 mg,Simply Supplements,PO Box 1330,Peterborough,,PE2 2PW,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70163,70163,Quick Release Glucosamine 65 Plus,Simply Supplements,PO Box 1330,Peterborough,,PE2 2PW,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70164,70164,Ulra Source Of Life No Iron,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70165,70165,Super Magnesium 375 mg With Vitamin B Complex,Simply Supplements,PO Box 1330,Peterborough,,PE2 2PW,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70166,70166,Glucosamine 500 mg & Marine Chondroitin 400 mg,Simply Supplements,PO Box 1330,Peterborough,,PE2 2PW,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70167,70167,Multivitamins,Simply Supplements,PO Box 1330,Peterborough,,PE2 2PW,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70168,70168,Odourless Garlic 2 mg,Simply Supplements,PO Box 1330,Peterborough,,PE2 2PW,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70169,70169,K2 + D3 Gold,NutriGold Inc.,,Orem,UT,84057,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/70170,70170,Folic Acid 400 mcg,Simply Supplements,PO Box 1330,Peterborough,,PE2 2PW,,yes,no,no,no,no
https://dsld.od.nih.gov/label/70171,70171,Ultra Source Of Life Liquid Natural Mango Pineapple Flavor,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70172,70172,Ultra G.L.A. (Borage Oil),Douglas Laboratories,600 Boyce Road,Pittsburgh,PA,15205,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70173,70173,Turn Back Time Capsules,Healthy Body Inc.,#3-17th Ave south,,Nampa,83651,ID,no,yes,no,no,no
https://dsld.od.nih.gov/label/70174,70174,Proteozyme Forte,Douglas Laboratories,600 Boyce Road,Pittsburg,PA,15205,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70175,70175,Ultra Source Of Life,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70176,70176,Gentle Cleanse & Detox 900 mg,Healthy Body Inc.,#3-17th Ave south,,Nampa,83651,ID,no,yes,no,no,no
https://dsld.od.nih.gov/label/70177,70177,High Potency Vitamin D-3 2000 IU,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70178,70178,Stinging Nettles 480 mg,Vitamin Shoppe Inc.,,Secaucus,NJ,07094,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70179,70179,Bilex,Douglas Laboratories,600 Boyce Road,Pittsburgh,PA,15205,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70180,70180,Boron 3 mg,Vitamin Shoppe Inc.,,Secaucus,NJ,07094,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70181,70181,Clear FX,Healthy Body Inc.,#3-17th Ave south,,Nampa,83651,ID,no,yes,no,no,no
https://dsld.od.nih.gov/label/70182,70182,Boron 3 mg,Vitamin Shoppe Inc.,,Secaucus,NJ,07094,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70183,70183,St. John's Wort Extract 300 mg,Vitamin Shoppe Inc.,,Secaucus,NJ,07094,,no,yes,no,no,no
https://dsld.od.nih.gov/label/70184,70184,Vegetarian Dry Vitamin D 1000 IU - High Potency,NOW Foods,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/70185,70185,St. John's Wort Extract 300 mg,Vitamin Shoppe Inc.,,Secaucus,NJ,07094,,no,yes,no,no,no
